date,gender,age_group,cases,deaths
2021-06-02,female,25-44,155,0
2021-06-02,female,45-64,77,0
2021-06-02,female,65-74,3,0
2021-06-02,female,75-84,4,0
2021-06-02,female,85+,0,0
2021-06-02,female,total,443,0
2021-06-02,male,00-14,92,0
2021-06-02,male,15-19,58,0
2021-06-02,male,20-24,102,0
2021-06-02,male,25-44,190,0
2021-06-02,male,45-64,63,0
2021-06-02,male,65-74,6,1
2021-06-02,male,75-84,3,0
2021-06-02,male,85+,1,0
2021-06-02,male,total,515,1
2021-06-02,total,00-14,161,0
2021-06-02,total,15-19,113,0
2021-06-02,total,20-24,183,0
2021-06-02,total,25-44,345,0
2021-06-02,total,45-64,140,0
2021-06-02,total,65-74,9,1
2021-06-02,total,75-84,7,0
2021-06-02,total,85+,1,0
2021-06-02,total,total,959,1
2021-06-03,female,00-14,95,0
2021-06-03,female,15-19,60,0
2021-06-03,female,20-24,75,0
2021-06-03,female,25-44,164,1
2021-06-03,female,45-64,76,0
2021-06-03,female,65-74,3,1
2021-06-03,female,75-84,3,0
2021-06-03,female,85+,2,0
2021-06-03,female,total,478,2
2021-06-03,male,00-14,75,0
2021-06-03,male,15-19,56,0
2021-06-03,male,20-24,93,0
2021-06-03,male,25-44,170,0
2021-06-03,male,45-64,64,0
2021-06-03,male,65-74,4,0
2021-06-03,male,75-84,2,0
2021-06-03,male,85+,2,0
2021-06-03,male,total,466,0
2021-06-03,total,00-14,170,0
2021-06-03,total,15-19,116,0
2021-06-03,total,20-24,168,0
2021-06-03,total,25-44,334,1
2021-06-03,total,45-64,140,0
2021-06-03,total,65-74,7,1
2021-06-03,total,75-84,5,0
2021-06-03,total,85+,4,0
2021-06-03,total,total,949,2
2021-06-04,female,00-14,80,0
2021-06-04,female,15-19,55,0
2021-06-04,female,20-24,64,0
2021-06-04,female,25-44,139,0
2021-06-04,female,45-64,59,0
2021-06-04,female,65-74,7,0
2021-06-04,female,75-84,2,0
2021-06-04,female,85+,1,0
2021-06-04,female,total,408,0
2021-06-04,male,00-14,76,0
2021-06-04,male,15-19,39,0
2021-06-04,male,20-24,69,0
2021-06-04,male,25-44,160,0
2021-06-04,male,45-64,64,0
2021-06-04,male,65-74,3,0
2021-06-04,male,75-84,1,1
2021-06-04,male,85+,1,0
2021-06-04,male,total,413,1
2021-06-04,total,00-14,157,0
2021-06-04,total,15-19,94,0
2021-06-04,total,20-24,133,0
2021-06-04,total,25-44,299,0
2021-06-04,total,45-64,123,0
2021-06-04,total,65-74,10,0
2021-06-04,total,75-84,3,1
2021-06-04,total,85+,2,0
2021-06-04,total,total,822,1
2021-06-05,female,00-14,68,0
2021-06-05,female,15-19,25,0
2021-06-05,female,20-24,48,0
2021-06-05,female,25-44,104,0
2021-06-05,female,45-64,38,0
2021-06-05,female,65-74,8,0
2021-06-05,female,75-84,1,0
2021-06-05,female,85+,0,0
2021-06-05,female,total,292,0
2021-06-05,male,00-14,49,0
2021-06-05,male,15-19,32,0
2021-06-05,male,20-24,42,0
2021-06-05,male,25-44,127,0
2021-06-05,male,45-64,54,0
2021-06-05,male,65-74,6,0
2021-06-05,male,75-84,2,0
2021-06-05,male,85+,1,0
2021-06-05,male,total,313,0
2021-06-05,total,00-14,117,0
2021-06-05,total,15-19,57,0
2021-06-05,total,20-24,91,0
2021-06-05,total,25-44,231,0
2021-06-05,total,45-64,92,0
2021-06-05,total,65-74,14,0
2021-06-05,total,75-84,3,0
2021-06-05,total,85+,1,0
2021-06-05,total,total,606,0
2021-06-06,female,00-14,69,0
2021-06-06,female,15-19,45,0
2021-06-06,female,20-24,38,0
2021-06-06,female,25-44,123,0
2021-06-06,female,45-64,67,0
2021-06-06,female,65-74,7,0
2021-06-06,female,75-84,5,0
2021-06-06,female,85+,0,0
2021-06-06,female,total,354,0
2021-06-06,male,00-14,64,0
2021-06-06,male,15-19,34,0
2021-06-06,male,20-24,31,0
2021-06-06,male,25-44,121,0
2021-06-06,male,45-64,59,0
2021-06-06,male,65-74,6,0
2021-06-06,male,75-84,5,0
2021-06-06,male,85+,2,1
2021-06-06,male,total,322,1
2021-06-06,total,00-14,133,0
2021-06-06,total,15-19,79,0
2021-06-06,total,20-24,69,0
2021-06-06,total,25-44,245,0
2021-06-06,total,45-64,126,0
2021-06-06,total,65-74,13,0
2021-06-06,total,75-84,10,0
2021-06-06,total,85+,2,1
2021-06-06,total,total,677,1
2021-06-07,female,00-14,87,0
2021-06-07,female,15-19,53,0
2021-06-07,female,20-24,60,0
2021-06-07,female,25-44,161,1
2021-06-07,female,45-64,80,0
2021-06-07,female,65-74,6,0
2021-06-07,female,75-84,6,0
2021-06-07,female,85+,1,0
2021-06-07,female,total,454,1
2021-06-07,male,00-14,109,0
2021-06-07,male,15-19,59,0
2021-06-07,male,20-24,78,0
2021-06-07,male,25-44,161,0
2021-06-07,male,45-64,82,0
2021-06-07,male,65-74,7,0
2021-06-07,male,75-84,3,0
2021-06-07,male,85+,0,0
2021-06-07,male,total,499,0
2021-06-07,total,00-14,196,0
2021-06-07,total,15-19,112,0
2021-06-07,total,20-24,138,0
2021-06-07,total,25-44,322,1
2021-06-07,total,45-64,162,0
2021-06-07,total,65-74,13,0
2021-06-07,total,75-84,9,0
2021-06-07,total,85+,1,0
2021-06-07,total,total,953,1
2021-06-08,female,00-14,78,0
2021-06-08,female,15-19,66,0
2021-06-08,female,20-24,70,0
2021-06-08,female,25-44,217,0
2021-06-08,female,45-64,72,0
2021-06-08,female,65-74,4,0
2021-06-08,female,75-84,6,0
2021-06-08,female,85+,1,0
2021-06-08,female,total,514,0
2021-06-08,male,00-14,99,0
2021-06-08,male,15-19,59,0
2021-06-08,male,20-24,78,0
2021-06-08,male,25-44,191,0
2021-06-08,male,45-64,72,0
2021-06-08,male,65-74,8,0
2021-06-08,male,75-84,5,0
2021-06-08,male,85+,0,0
2021-06-08,male,total,512,0
2021-06-08,total,00-14,177,0
2021-06-08,total,15-19,125,0
2021-06-08,total,20-24,148,0
2021-06-08,total,25-44,408,0
2021-06-08,total,45-64,144,0
2021-06-08,total,65-74,12,0
2021-06-08,total,75-84,11,0
2021-06-08,total,85+,1,0
2021-06-08,total,total,1026,0
2021-06-09,female,00-14,81,0
2021-06-09,female,15-19,63,0
2021-06-09,female,20-24,82,0
2021-06-09,female,25-44,184,0
2021-06-09,female,45-64,98,1
2021-06-09,female,65-74,6,0
2021-06-09,female,75-84,5,0
2021-06-09,female,85+,1,0
2021-06-09,female,total,520,1
2021-06-09,male,00-14,101,0
2021-06-09,male,15-19,63,0
2021-06-09,male,20-24,73,0
2021-06-09,male,25-44,205,0
2021-06-09,male,45-64,82,0
2021-06-09,male,65-74,6,0
2021-06-09,male,75-84,3,0
2021-06-09,male,85+,1,1
2021-06-09,male,total,534,1
2021-06-09,total,00-14,182,0
2021-06-09,total,15-19,126,0
2021-06-09,total,20-24,156,0
2021-06-09,total,25-44,390,0
2021-06-09,total,45-64,180,1
2021-06-09,total,65-74,12,0
2021-06-09,total,75-84,8,0
2021-06-09,total,85+,2,1
2021-06-09,total,total,1056,2
2021-06-10,female,00-14,109,0
2021-06-10,female,15-19,42,0
2021-06-10,female,20-24,83,0
2021-06-10,female,25-44,178,0
2021-06-10,female,45-64,90,0
2021-06-10,female,65-74,4,0
2021-06-10,female,75-84,4,1
2021-06-10,female,85+,3,1
2021-06-10,female,total,513,2
2021-06-10,male,00-14,108,0
2021-06-10,male,15-19,59,0
2021-06-10,male,20-24,74,0
2021-06-10,male,25-44,188,0
2021-06-10,male,45-64,79,0
2021-06-10,male,65-74,15,0
2021-06-10,male,75-84,2,0
2021-06-10,male,85+,1,0
2021-06-10,male,total,526,0
2021-06-10,total,00-14,217,0
2021-06-10,total,15-19,101,0
2021-06-10,total,20-24,157,0
2021-06-10,total,25-44,367,0
2021-06-10,total,45-64,169,0
2021-06-10,total,65-74,19,0
2021-06-10,total,75-84,6,1
2021-06-10,total,85+,4,1
2021-06-10,total,total,1040,2
2021-06-11,female,00-14,91,0
2021-06-11,female,15-19,46,0
2021-06-11,female,20-24,65,0
2021-06-11,female,25-44,153,0
2021-06-11,female,45-64,92,0
2021-06-11,female,65-74,4,0
2021-06-11,female,75-84,5,0
2021-06-11,female,85+,0,0
2021-06-11,female,total,456,0
2021-06-11,male,00-14,86,0
2021-06-11,male,15-19,34,0
2021-06-11,male,20-24,66,0
2021-06-11,male,25-44,146,0
2021-06-11,male,45-64,70,0
2021-06-11,male,65-74,5,0
2021-06-11,male,75-84,1,0
2021-06-11,male,85+,0,0
2021-06-11,male,total,408,0
2021-06-11,total,00-14,177,0
2021-06-11,total,15-19,80,0
2021-06-11,total,20-24,131,0
2021-06-11,total,25-44,299,0
2021-06-11,total,45-64,162,0
2021-06-11,total,65-74,10,0
2021-06-11,total,75-84,6,0
2021-06-11,total,85+,0,0
2021-06-11,total,total,865,0
2021-06-12,female,00-14,72,0
2021-06-12,female,15-19,45,0
2021-06-12,female,20-24,55,0
2021-06-12,female,25-44,98,0
2021-06-12,female,45-64,66,0
2021-06-12,female,65-74,5,0
2021-06-12,female,75-84,4,0
2021-06-12,female,85+,0,0
2021-06-12,female,total,345,0
2021-06-12,male,00-14,67,0
2021-06-12,male,15-19,35,0
2021-06-12,male,20-24,53,0
2021-06-12,male,25-44,127,0
2021-06-12,male,45-64,60,0
2021-06-12,male,65-74,12,0
2021-06-12,male,75-84,7,0
2021-06-12,male,85+,0,0
2021-06-12,male,total,361,0
2021-06-12,total,00-14,139,0
2021-06-12,total,15-19,80,0
2021-06-12,total,20-24,108,0
2021-06-12,total,25-44,225,0
2021-06-12,total,45-64,126,0
2021-06-12,total,65-74,17,0
2021-06-12,total,75-84,11,0
2021-06-12,total,85+,0,0
2021-06-12,total,total,706,0
2021-06-13,female,00-14,72,0
2021-06-13,female,15-19,55,0
2021-06-13,female,20-24,73,0
2021-06-13,female,25-44,159,0
2021-06-13,female,45-64,70,0
2021-06-13,female,65-74,5,0
2021-06-13,female,75-84,4,0
2021-06-13,female,85+,1,0
2021-06-13,female,total,439,0
2021-06-13,male,00-14,88,0
2021-06-13,male,15-19,36,0
2021-06-13,male,20-24,52,0
2021-06-13,male,25-44,164,0
2021-06-13,male,45-64,65,0
2021-06-13,male,65-74,5,1
2021-06-13,male,75-84,3,1
2021-06-13,male,85+,1,1
2021-06-13,male,total,414,3
2021-06-13,total,00-14,160,0
2021-06-13,total,15-19,91,0
2021-06-13,total,20-24,126,0
2021-06-13,total,25-44,324,0
2021-06-13,total,45-64,135,0
2021-06-13,total,65-74,10,1
2021-06-13,total,75-84,7,1
2021-06-13,total,85+,2,1
2021-06-13,total,total,855,3
2021-06-14,female,00-14,133,0
2021-06-14,female,15-19,51,0
2021-06-14,female,20-24,82,0
2021-06-14,female,25-44,209,0
2021-06-14,female,45-64,82,0
2021-06-14,female,65-74,5,0
2021-06-14,female,75-84,2,0
2021-06-14,female,85+,2,0
2021-06-14,female,total,566,0
2021-06-14,male,00-14,129,0
2021-06-14,male,15-19,46,0
2021-06-14,male,20-24,69,0
2021-06-14,male,25-44,200,0
2021-06-14,male,45-64,97,0
2021-06-14,male,65-74,12,0
2021-06-14,male,75-84,7,1
2021-06-14,male,85+,3,0
2021-06-14,male,total,563,1
2021-06-14,total,00-14,262,0
2021-06-14,total,15-19,97,0
2021-06-14,total,20-24,151,0
2021-06-14,total,25-44,409,0
2021-06-14,total,45-64,179,0
2021-06-14,total,65-74,17,0
2021-06-14,total,75-84,9,1
2021-06-14,total,85+,5,0
2021-06-14,total,total,1129,1
2021-06-15,female,00-14,111,0
2021-06-15,female,15-19,91,0
2021-06-15,female,20-24,83,0
2021-06-15,female,25-44,206,1
2021-06-15,female,45-64,107,2
2021-06-15,female,65-74,11,1
2021-06-15,female,75-84,4,0
2021-06-15,female,85+,3,0
2021-06-15,female,total,616,4
2021-06-15,male,00-14,122,0
2021-06-15,male,15-19,76,0
2021-06-15,male,20-24,93,0
2021-06-15,male,25-44,257,0
2021-06-15,male,45-64,99,0
2021-06-15,male,65-74,9,0
2021-06-15,male,75-84,5,2
2021-06-15,male,85+,1,0
2021-06-15,male,total,662,2
2021-06-15,total,00-14,233,0
2021-06-15,total,15-19,167,0
2021-06-15,total,20-24,176,0
2021-06-15,total,25-44,463,1
2021-06-15,total,45-64,207,2
2021-06-15,total,65-74,20,1
2021-06-15,total,75-84,9,2
2021-06-15,total,85+,4,0
2021-06-15,total,total,1279,6
2021-06-16,female,00-14,143,0
2021-06-16,female,15-19,75,0
2021-06-16,female,20-24,91,0
2021-06-16,female,25-44,226,0
2021-06-16,female,45-64,81,0
2021-06-16,female,65-74,3,0
2021-06-16,female,75-84,5,0
2021-06-16,female,85+,0,0
2021-06-16,female,total,624,0
2021-06-16,male,00-14,105,0
2021-06-16,male,15-19,90,0
2021-06-16,male,20-24,105,0
2021-06-16,male,25-44,253,0
2021-06-16,male,45-64,81,0
2021-06-16,male,65-74,5,0
2021-06-16,male,75-84,1,1
2021-06-16,male,85+,0,0
2021-06-16,male,total,640,1
2021-06-16,total,00-14,248,0
2021-06-16,total,15-19,165,0
2021-06-16,total,20-24,196,0
2021-06-16,total,25-44,480,0
2021-06-16,total,45-64,162,0
2021-06-16,total,65-74,8,0
2021-06-16,total,75-84,6,1
2021-06-16,total,85+,0,0
2021-06-16,total,total,1265,1
2021-06-17,female,00-14,106,0
2021-06-17,female,15-19,65,0
2021-06-17,female,20-24,84,0
2021-06-17,female,25-44,169,0
2021-06-17,female,45-64,90,0
2021-06-17,female,65-74,4,0
2021-06-17,female,75-84,9,0
2021-06-17,female,85+,2,0
2021-06-17,female,total,529,0
2021-06-17,male,00-14,122,0
2021-06-17,male,15-19,81,0
2021-06-17,male,20-24,95,0
2021-06-17,male,25-44,240,0
2021-06-17,male,45-64,80,0
2021-06-17,male,65-74,8,0
2021-06-17,male,75-84,6,1
2021-06-17,male,85+,2,0
2021-06-17,male,total,634,1
2021-06-17,total,00-14,228,0
2021-06-17,total,15-19,146,0
2021-06-17,total,20-24,179,0
2021-06-17,total,25-44,409,0
2021-06-17,total,45-64,170,0
2021-06-17,total,65-74,12,0
2021-06-17,total,75-84,15,1
2021-06-17,total,85+,4,0
2021-06-17,total,total,1164,1
2021-06-18,female,00-14,139,0
2021-06-18,female,15-19,65,0
2021-06-18,female,20-24,83,0
2021-06-18,female,25-44,212,0
2021-06-18,female,45-64,89,0
2021-06-18,female,65-74,15,0
2021-06-18,female,75-84,1,0
2021-06-18,female,85+,3,0
2021-06-18,female,total,607,0
2021-06-18,male,00-14,140,0
2021-06-18,male,15-19,75,0
2021-06-18,male,20-24,81,0
2021-06-18,male,25-44,225,0
2021-06-18,male,45-64,85,1
2021-06-18,male,65-74,13,1
2021-06-18,male,75-84,3,1
2021-06-18,male,85+,2,0
2021-06-18,male,total,624,3
2021-06-18,total,00-14,279,0
2021-06-18,total,15-19,140,0
2021-06-18,total,20-24,164,0
2021-06-18,total,25-44,437,0
2021-06-18,total,45-64,174,1
2021-06-18,total,65-74,28,1
2021-06-18,total,75-84,4,1
2021-06-18,total,85+,5,0
2021-06-18,total,total,1231,3
2021-06-19,female,00-14,113,0
2021-06-19,female,15-19,46,0
2021-06-19,female,20-24,69,0
2021-06-19,female,25-44,158,0
2021-06-19,female,45-64,87,0
2021-06-19,female,65-74,7,0
2021-06-19,female,75-84,6,1
2021-06-19,female,85+,2,0
2021-06-19,female,total,488,1
2021-06-19,male,00-14,111,0
2021-06-19,male,15-19,58,0
2021-06-19,male,20-24,84,0
2021-06-19,male,25-44,172,0
2021-06-19,male,45-64,68,0
2021-06-19,male,65-74,11,0
2021-06-19,male,75-84,3,0
2021-06-19,male,85+,0,1
2021-06-19,male,total,507,1
2021-06-19,total,00-14,224,0
2021-06-19,total,15-19,104,0
2021-06-19,total,20-24,153,0
2021-06-19,total,25-44,332,0
2021-06-19,total,45-64,155,0
2021-06-19,total,65-74,18,0
2021-06-19,total,75-84,9,1
2021-06-19,total,85+,2,1
2021-06-19,total,total,997,2
2021-06-20,female,00-14,144,0
2021-06-20,female,15-19,81,0
2021-06-20,female,20-24,89,0
2021-06-20,female,25-44,186,0
2021-06-20,female,45-64,106,0
2021-06-20,female,65-74,6,1
2021-06-20,female,75-84,6,0
2021-06-20,female,85+,1,0
2021-06-20,female,total,619,1
2021-06-20,male,00-14,117,0
2021-06-20,male,15-19,96,0
2021-06-20,male,20-24,243,0
2021-06-20,male,25-44,333,0
2021-06-20,male,45-64,118,0
2021-06-20,male,65-74,12,0
2021-06-20,male,75-84,10,2
2021-06-20,male,85+,0,0
2021-06-20,male,total,929,2
2021-06-20,total,00-14,261,0
2021-06-20,total,15-19,177,0
2021-06-20,total,20-24,332,0
2021-06-20,total,25-44,519,0
2021-06-20,total,45-64,224,0
2021-06-20,total,65-74,18,1
2021-06-20,total,75-84,16,2
2021-06-20,total,85+,1,0
2021-06-20,total,total,1548,3
2021-06-21,female,00-14,230,0
2021-06-21,female,15-19,119,0
2021-06-21,female,20-24,190,0
2021-06-21,female,25-44,340,0
2021-06-21,female,45-64,160,0
2021-06-21,female,65-74,10,0
2021-06-21,female,75-84,6,1
2021-06-21,female,85+,2,0
2021-06-21,female,total,1057,1
2021-06-21,male,00-14,236,0
2021-06-21,male,15-19,222,0
2021-06-21,male,20-24,590,0
2021-06-21,male,25-44,694,0
2021-06-21,male,45-64,185,0
2021-06-21,male,65-74,21,0
2021-06-21,male,75-84,8,0
2021-06-21,male,85+,5,1
2021-06-21,male,total,1961,1
2021-06-21,total,00-14,466,0
2021-06-21,total,15-19,341,0
2021-06-21,total,20-24,780,0
2021-06-21,total,25-44,1035,0
2021-06-21,total,45-64,345,0
2021-06-21,total,65-74,31,0
2021-06-21,total,75-84,14,1
2021-06-21,total,85+,7,1
2021-06-21,total,total,3019,2
2021-06-22,female,00-14,207,0
2021-06-22,female,15-19,145,0
2021-06-22,female,20-24,219,0
2021-06-22,female,25-44,395,0
2021-06-22,female,45-64,170,0
2021-06-22,female,65-74,10,0
2021-06-22,female,75-84,15,0
2021-06-22,female,85+,4,0
2021-06-22,female,total,1165,0
2021-06-22,male,00-14,213,0
2021-06-22,male,15-19,224,0
2021-06-22,male,20-24,640,0
2021-06-22,male,25-44,771,0
2021-06-22,male,45-64,198,0
2021-06-22,male,65-74,21,2
2021-06-22,male,75-84,7,2
2021-06-22,male,85+,0,0
2021-06-22,male,total,2074,4
2021-06-22,total,00-14,420,0
2021-06-22,total,15-19,369,0
2021-06-22,total,20-24,859,0
2021-06-22,total,25-44,1167,0
2021-06-22,total,45-64,368,0
2021-06-22,total,65-74,31,2
2021-06-22,total,75-84,22,2
2021-06-22,total,85+,4,0
2021-06-22,total,total,3243,4
2021-06-23,female,00-14,170,0
2021-06-23,female,15-19,159,0
2021-06-23,female,20-24,228,0
2021-06-23,female,25-44,397,0
2021-06-23,female,45-64,152,0
2021-06-23,female,65-74,18,0
2021-06-23,female,75-84,5,0
2021-06-23,female,85+,6,0
2021-06-23,female,total,1135,0
2021-06-23,male,00-14,157,0
2021-06-23,male,15-19,205,0
2021-06-23,male,20-24,453,0
2021-06-23,male,25-44,690,0
2021-06-23,male,45-64,213,0
2021-06-23,male,65-74,29,0
2021-06-23,male,75-84,9,1
2021-06-23,male,85+,0,0
2021-06-23,male,total,1756,1
2021-06-23,total,00-14,327,0
2021-06-23,total,15-19,364,0
2021-06-23,total,20-24,681,0
2021-06-23,total,25-44,1087,0
2021-06-23,total,45-64,365,0
2021-06-23,total,65-74,47,0
2021-06-23,total,75-84,14,1
2021-06-23,total,85+,6,0
2021-06-23,total,total,2891,1
2021-06-24,female,00-14,183,0
2021-06-24,female,15-19,168,0
2021-06-24,female,20-24,236,0
2021-06-24,female,25-44,445,0
2021-06-24,female,45-64,244,0
2021-06-24,female,65-74,30,0
2021-06-24,female,75-84,7,0
2021-06-24,female,85+,3,0
2021-06-24,female,total,1316,0
2021-06-24,male,00-14,171,0
2021-06-24,male,15-19,205,0
2021-06-24,male,20-24,379,0
2021-06-24,male,25-44,597,0
2021-06-24,male,45-64,233,0
2021-06-24,male,65-74,28,1
2021-06-24,male,75-84,14,0
2021-06-24,male,85+,2,1
2021-06-24,male,total,1629,2
2021-06-24,total,00-14,354,0
2021-06-24,total,15-19,373,0
2021-06-24,total,20-24,616,0
2021-06-24,total,25-44,1043,0
2021-06-24,total,45-64,477,0
2021-06-24,total,65-74,58,1
2021-06-24,total,75-84,21,0
2021-06-24,total,85+,5,1
2021-06-24,total,total,2947,2
2021-06-25,female,00-14,187,0
2021-06-25,female,15-19,127,0
2021-06-25,female,20-24,187,0
2021-06-25,female,25-44,414,0
2021-06-25,female,45-64,217,0
2021-06-25,female,65-74,17,0
2021-06-25,female,75-84,8,0
2021-06-25,female,85+,2,1
2021-06-25,female,total,1159,1
2021-06-25,male,00-14,171,0
2021-06-25,male,15-19,203,0
2021-06-25,male,20-24,290,0
2021-06-25,male,25-44,525,0
2021-06-25,male,45-64,235,0
2021-06-25,male,65-74,28,0
2021-06-25,male,75-84,5,0
2021-06-25,male,85+,2,0
2021-06-25,male,total,1459,0
2021-06-25,total,00-14,358,0
2021-06-25,total,15-19,330,0
2021-06-25,total,20-24,478,0
2021-06-25,total,25-44,939,0
2021-06-25,total,45-64,452,0
2021-06-25,total,65-74,45,0
2021-06-25,total,75-84,13,0
2021-06-25,total,85+,4,1
2021-06-25,total,total,2619,1
2021-06-26,female,00-14,154,0
2021-06-26,female,15-19,124,0
2021-06-26,female,20-24,181,0
2021-06-26,female,25-44,339,0
2021-06-26,female,45-64,194,1
2021-06-26,female,65-74,15,0
2021-06-26,female,75-84,8,2
2021-06-26,female,85+,2,0
2021-06-26,female,total,1017,3
2021-06-26,male,00-14,170,0
2021-06-26,male,15-19,171,0
2021-06-26,male,20-24,256,0
2021-06-26,male,25-44,438,0
2021-06-26,male,45-64,210,0
2021-06-26,male,65-74,20,4
2021-06-26,male,75-84,10,0
2021-06-26,male,85+,0,1
2021-06-26,male,total,1275,5
2021-06-26,total,00-14,324,0
2021-06-26,total,15-19,295,0
2021-06-26,total,20-24,437,0
2021-06-26,total,25-44,777,0
2021-06-26,total,45-64,404,1
2021-06-26,total,65-74,35,4
2021-06-26,total,75-84,18,2
2021-06-26,total,85+,2,1
2021-06-26,total,total,2292,8
2021-06-27,female,00-14,186,0
2021-06-27,female,15-19,146,0
2021-06-27,female,20-24,209,0
2021-06-27,female,25-44,399,0
2021-06-27,female,45-64,205,1
2021-06-27,female,65-74,7,0
2021-06-27,female,75-84,19,1
2021-06-27,female,85+,4,0
2021-06-27,female,total,1175,2
2021-06-27,male,00-14,173,0
2021-06-27,male,15-19,173,0
2021-06-27,male,20-24,286,0
2021-06-27,male,25-44,441,0
2021-06-27,male,45-64,211,0
2021-06-27,male,65-74,31,1
2021-06-27,male,75-84,17,0
2021-06-27,male,85+,4,0
2021-06-27,male,total,1336,1
2021-06-27,total,00-14,359,0
2021-06-27,total,15-19,319,0
2021-06-27,total,20-24,495,0
2021-06-27,total,25-44,840,0
2021-06-27,total,45-64,416,1
2021-06-27,total,65-74,38,1
2021-06-27,total,75-84,36,1
2021-06-27,total,85+,8,0
2021-06-27,total,total,2511,3
2021-06-28,female,00-14,281,0
2021-06-28,female,15-19,241,0
2021-06-28,female,20-24,308,0
2021-06-28,female,25-44,614,0
2021-06-28,female,45-64,338,0
2021-06-28,female,65-74,34,0
2021-06-28,female,75-84,12,0
2021-06-28,female,85+,4,0
2021-06-28,female,total,1832,0
2021-06-28,male,00-14,271,0
2021-06-28,male,15-19,305,0
2021-06-28,male,20-24,393,0
2021-06-28,male,25-44,718,0
2021-06-28,male,45-64,347,1
2021-06-28,male,65-74,39,0
2021-06-28,male,75-84,14,1
2021-06-28,male,85+,2,1
2021-06-28,male,total,2089,3
2021-06-28,total,00-14,552,0
2021-06-28,total,15-19,546,0
2021-06-28,total,20-24,701,0
2021-06-28,total,25-44,1332,0
2021-06-28,total,45-64,685,1
2021-06-28,total,65-74,73,0
2021-06-28,total,75-84,26,1
2021-06-28,total,85+,6,1
2021-06-28,total,total,3922,3
2021-06-29,female,00-14,237,0
2021-06-29,female,15-19,264,0
2021-06-29,female,20-24,370,0
2021-06-29,female,25-44,594,1
2021-06-29,female,45-64,316,0
2021-06-29,female,65-74,28,0
2021-06-29,female,75-84,17,1
2021-06-29,female,85+,9,0
2021-06-29,female,total,1835,2
2021-06-29,male,00-14,240,0
2021-06-29,male,15-19,274,0
2021-06-29,male,20-24,399,0
2021-06-29,male,25-44,737,0
2021-06-29,male,45-64,332,0
2021-06-29,male,65-74,30,1
2021-06-29,male,75-84,18,0
2021-06-29,male,85+,4,0
2021-06-29,male,total,2034,1
2021-06-29,total,00-14,477,0
2021-06-29,total,15-19,538,0
2021-06-29,total,20-24,769,0
2021-06-29,total,25-44,1332,1
2021-06-29,total,45-64,649,0
2021-06-29,total,65-74,58,1
2021-06-29,total,75-84,35,1
2021-06-29,total,85+,13,0
2021-06-29,total,total,3873,3
2021-06-30,female,00-14,229,0
2021-06-30,female,15-19,262,0
2021-06-30,female,20-24,343,0
2021-06-30,female,25-44,681,0
2021-06-30,female,45-64,339,0
2021-06-30,female,65-74,27,0
2021-06-30,female,75-84,23,1
2021-06-30,female,85+,11,0
2021-06-30,female,total,1915,1
2021-06-30,male,00-14,223,0
2021-06-30,male,15-19,304,0
2021-06-30,male,20-24,384,0
2021-06-30,male,25-44,697,0
2021-06-30,male,45-64,313,0
2021-06-30,male,65-74,45,0
2021-06-30,male,75-84,23,0
2021-06-30,male,85+,2,0
2021-06-30,male,total,1991,0
2021-06-30,total,00-14,452,0
2021-06-30,total,15-19,566,0
2021-06-30,total,20-24,728,0
2021-06-30,total,25-44,1378,0
2021-06-30,total,45-64,652,0
2021-06-30,total,65-74,72,0
2021-06-30,total,75-84,46,1
2021-06-30,total,85+,13,0
2021-06-30,total,total,3907,1
2021-07-01,female,00-14,187,0
2021-07-01,female,15-19,233,0
2021-07-01,female,20-24,286,0
2021-07-01,female,25-44,581,0
2021-07-01,female,45-64,311,0
2021-07-01,female,65-74,38,0
2021-07-01,female,75-84,17,0
2021-07-01,female,85+,6,0
2021-07-01,female,total,1659,0
2021-07-01,male,00-14,168,0
2021-07-01,male,15-19,249,0
2021-07-01,male,20-24,303,0
2021-07-01,male,25-44,663,0
2021-07-01,male,45-64,303,0
2021-07-01,male,65-74,55,1
2021-07-01,male,75-84,22,1
2021-07-01,male,85+,5,0
2021-07-01,male,total,1769,2
2021-07-01,total,00-14,355,0
2021-07-01,total,15-19,483,0
2021-07-01,total,20-24,589,0
2021-07-01,total,25-44,1244,0
2021-07-01,total,45-64,614,0
2021-07-01,total,65-74,93,1
2021-07-01,total,75-84,39,1
2021-07-01,total,85+,11,0
2021-07-01,total,total,3429,2
2021-07-02,female,00-14,232,0
2021-07-02,female,15-19,195,0
2021-07-02,female,20-24,233,0
2021-07-02,female,25-44,562,0
2021-07-02,female,45-64,282,0
2021-07-02,female,65-74,33,0
2021-07-02,female,75-84,29,0
2021-07-02,female,85+,5,0
2021-07-02,female,total,1571,0
2021-07-02,male,00-14,218,0
2021-07-02,male,15-19,181,0
2021-07-02,male,20-24,279,0
2021-07-02,male,25-44,497,0
2021-07-02,male,45-64,262,0
2021-07-02,male,65-74,36,0
2021-07-02,male,75-84,22,1
2021-07-02,male,85+,7,1
2021-07-02,male,total,1502,2
2021-07-02,total,00-14,450,0
2021-07-02,total,15-19,376,0
2021-07-02,total,20-24,513,0
2021-07-02,total,25-44,1062,0
2021-07-02,total,45-64,544,0
2021-07-02,total,65-74,69,0
2021-07-02,total,75-84,51,1
2021-07-02,total,85+,12,1
2021-07-02,total,total,3078,2
2021-07-03,female,00-14,186,0
